center,left,right,steering,throttle,brake,speed
IMG/center_2019_06_27_18_36_33_521.jpg,IMG/left_2019_06_27_18_36_33_521.jpg,IMG/right_2019_06_27_18_36_33_521.jpg,-0.25,0,0,23.68671
IMG/center_2019_06_27_18_36_33_609.jpg,IMG/left_2019_06_27_18_36_33_609.jpg,IMG/right_2019_06_27_18_36_33_609.jpg,-0.45,0,0,23.39913
IMG/center_2019_06_27_18_36_33_686.jpg,IMG/left_2019_06_27_18_36_33_686.jpg,IMG/right_2019_06_27_18_36_33_686.jpg,-0.4915287,0,0,23.07652
IMG/center_2019_06_27_18_36_33_759.jpg,IMG/left_2019_06_27_18_36_33_759.jpg,IMG/right_2019_06_27_18_36_33_759.jpg,-0.2719646,0,0,22.8943
IMG/center_2019_06_27_18_36_33_837.jpg,IMG/left_2019_06_27_18_36_33_837.jpg,IMG/right_2019_06_27_18_36_33_837.jpg,-0.03673196,0,0,22.75659
IMG/center_2019_06_27_18_36_33_909.jpg,IMG/left_2019_06_27_18_36_33_909.jpg,IMG/right_2019_06_27_18_36_33_909.jpg,0,0,0,22.55593
IMG/center_2019_06_27_18_36_33_997.jpg,IMG/left_2019_06_27_18_36_33_997.jpg,IMG/right_2019_06_27_18_36_33_997.jpg,0,0,0,22.37132
IMG/center_2019_06_27_18_36_34_073.jpg,IMG/left_2019_06_27_18_36_34_073.jpg,IMG/right_2019_06_27_18_36_34_073.jpg,0,0,0,22.19112
IMG/center_2019_06_27_18_36_34_149.jpg,IMG/left_2019_06_27_18_36_34_149.jpg,IMG/right_2019_06_27_18_36_34_149.jpg,0,0,0,22.01305
IMG/center_2019_06_27_18_36_34_220.jpg,IMG/left_2019_06_27_18_36_34_220.jpg,IMG/right_2019_06_27_18_36_34_220.jpg,0,0,0,21.83659
IMG/center_2019_06_27_18_36_34_289.jpg,IMG/left_2019_06_27_18_36_34_289.jpg,IMG/right_2019_06_27_18_36_34_289.jpg,0,0,0,21.70482
IMG/center_2019_06_27_18_36_34_367.jpg,IMG/left_2019_06_27_18_36_34_367.jpg,IMG/right_2019_06_27_18_36_34_367.jpg,0,0,0,21.52983
IMG/center_2019_06_27_18_36_34_439.jpg,IMG/left_2019_06_27_18_36_34_439.jpg,IMG/right_2019_06_27_18_36_34_439.jpg,0,0,0,21.35632
IMG/center_2019_06_27_18_36_34_510.jpg,IMG/left_2019_06_27_18_36_34_510.jpg,IMG/right_2019_06_27_18_36_34_510.jpg,0,0,0,21.22719
IMG/center_2019_06_27_18_36_34_578.jpg,IMG/left_2019_06_27_18_36_34_578.jpg,IMG/right_2019_06_27_18_36_34_578.jpg,0,0,0,21.09876
IMG/center_2019_06_27_18_36_34_648.jpg,IMG/left_2019_06_27_18_36_34_648.jpg,IMG/right_2019_06_27_18_36_34_648.jpg,-0.1,0,0,20.92526
IMG/center_2019_06_27_18_36_34_738.jpg,IMG/left_2019_06_27_18_36_34_738.jpg,IMG/right_2019_06_27_18_36_34_738.jpg,-0.2616835,0,0,20.71886
IMG/center_2019_06_27_18_36_34_829.jpg,IMG/left_2019_06_27_18_36_34_829.jpg,IMG/right_2019_06_27_18_36_34_829.jpg,0,0,0,20.50294
IMG/center_2019_06_27_18_36_34_920.jpg,IMG/left_2019_06_27_18_36_34_920.jpg,IMG/right_2019_06_27_18_36_34_920.jpg,-0.1,0,0,20.29318
IMG/center_2019_06_27_18_36_34_989.jpg,IMG/left_2019_06_27_18_36_34_989.jpg,IMG/right_2019_06_27_18_36_34_989.jpg,-0.1519232,0,0,20.15855
IMG/center_2019_06_27_18_36_35_058.jpg,IMG/left_2019_06_27_18_36_35_058.jpg,IMG/right_2019_06_27_18_36_35_058.jpg,0,0,0,20.03686
IMG/center_2019_06_27_18_36_35_125.jpg,IMG/left_2019_06_27_18_36_35_125.jpg,IMG/right_2019_06_27_18_36_35_125.jpg,0,0,0,19.87395
IMG/center_2019_06_27_18_36_35_212.jpg,IMG/left_2019_06_27_18_36_35_212.jpg,IMG/right_2019_06_27_18_36_35_212.jpg,0,0.2626412,0,19.843
IMG/center_2019_06_27_18_36_35_296.jpg,IMG/left_2019_06_27_18_36_35_296.jpg,IMG/right_2019_06_27_18_36_35_296.jpg,0,0.01038337,0,19.81771
IMG/center_2019_06_27_18_36_35_382.jpg,IMG/left_2019_06_27_18_36_35_382.jpg,IMG/right_2019_06_27_18_36_35_382.jpg,-0.1,0.1288948,0,19.63601
IMG/center_2019_06_27_18_36_35_466.jpg,IMG/left_2019_06_27_18_36_35_466.jpg,IMG/right_2019_06_27_18_36_35_466.jpg,-0.1359816,0.008462906,0,19.58251
IMG/center_2019_06_27_18_36_35_553.jpg,IMG/left_2019_06_27_18_36_35_553.jpg,IMG/right_2019_06_27_18_36_35_553.jpg,-0.05,0.06809092,0,19.42675
IMG/center_2019_06_27_18_36_35_638.jpg,IMG/left_2019_06_27_18_36_35_638.jpg,IMG/right_2019_06_27_18_36_35_638.jpg,-0.1988196,0.1988196,0,19.45836
IMG/center_2019_06_27_18_36_35_723.jpg,IMG/left_2019_06_27_18_36_35_723.jpg,IMG/right_2019_06_27_18_36_35_723.jpg,0,0,0,19.27623
IMG/center_2019_06_27_18_36_35_792.jpg,IMG/left_2019_06_27_18_36_35_792.jpg,IMG/right_2019_06_27_18_36_35_792.jpg,-0.1,0.2057462,0,19.27129
IMG/center_2019_06_27_18_36_35_860.jpg,IMG/left_2019_06_27_18_36_35_860.jpg,IMG/right_2019_06_27_18_36_35_860.jpg,-0.3,0.2695591,0,19.3556
IMG/center_2019_06_27_18_36_35_928.jpg,IMG/left_2019_06_27_18_36_35_928.jpg,IMG/right_2019_06_27_18_36_35_928.jpg,-0.2618637,0.06574845,0,19.33572
IMG/center_2019_06_27_18_36_36_002.jpg,IMG/left_2019_06_27_18_36_36_002.jpg,IMG/right_2019_06_27_18_36_36_002.jpg,-0.03925753,0.07113576,0,19.19957
IMG/center_2019_06_27_18_36_36_071.jpg,IMG/left_2019_06_27_18_36_36_071.jpg,IMG/right_2019_06_27_18_36_36_071.jpg,0,0.006518126,0,19.15652
IMG/center_2019_06_27_18_36_36_139.jpg,IMG/left_2019_06_27_18_36_36_139.jpg,IMG/right_2019_06_27_18_36_36_139.jpg,-0.15,0,0,18.99132
IMG/center_2019_06_27_18_36_36_209.jpg,IMG/left_2019_06_27_18_36_36_209.jpg,IMG/right_2019_06_27_18_36_36_209.jpg,-0.05657101,0,0,18.85979
IMG/center_2019_06_27_18_36_36_281.jpg,IMG/left_2019_06_27_18_36_36_281.jpg,IMG/right_2019_06_27_18_36_36_281.jpg,0,0.1441805,0,18.76916
IMG/center_2019_06_27_18_36_36_353.jpg,IMG/left_2019_06_27_18_36_36_353.jpg,IMG/right_2019_06_27_18_36_36_353.jpg,-0.05,0.2108345,0,18.8499
IMG/center_2019_06_27_18_36_36_426.jpg,IMG/left_2019_06_27_18_36_36_426.jpg,IMG/right_2019_06_27_18_36_36_426.jpg,-0.25,0,0,18.75719
IMG/center_2019_06_27_18_36_36_497.jpg,IMG/left_2019_06_27_18_36_36_497.jpg,IMG/right_2019_06_27_18_36_36_497.jpg,-0.0796895,0.07191253,0,18.60419
IMG/center_2019_06_27_18_36_36_568.jpg,IMG/left_2019_06_27_18_36_36_568.jpg,IMG/right_2019_06_27_18_36_36_568.jpg,0,0.1463134,0,18.60992
IMG/center_2019_06_27_18_36_36_637.jpg,IMG/left_2019_06_27_18_36_36_637.jpg,IMG/right_2019_06_27_18_36_36_637.jpg,-0.1,0,0,18.57279
IMG/center_2019_06_27_18_36_36_714.jpg,IMG/left_2019_06_27_18_36_36_714.jpg,IMG/right_2019_06_27_18_36_36_714.jpg,-0.3,0,0,18.39703
IMG/center_2019_06_27_18_36_36_783.jpg,IMG/left_2019_06_27_18_36_36_783.jpg,IMG/right_2019_06_27_18_36_36_783.jpg,-0.160708,0.2079506,0,18.33683
IMG/center_2019_06_27_18_36_36_856.jpg,IMG/left_2019_06_27_18_36_36_856.jpg,IMG/right_2019_06_27_18_36_36_856.jpg,-0.1915306,0,0,18.24478
IMG/center_2019_06_27_18_36_36_931.jpg,IMG/left_2019_06_27_18_36_36_931.jpg,IMG/right_2019_06_27_18_36_36_931.jpg,-0.3086314,0.07932901,0,18.06503
IMG/center_2019_06_27_18_36_37_009.jpg,IMG/left_2019_06_27_18_36_37_009.jpg,IMG/right_2019_06_27_18_36_37_009.jpg,-0.07476997,0.1499376,0,18.12349
IMG/center_2019_06_27_18_36_37_087.jpg,IMG/left_2019_06_27_18_36_37_087.jpg,IMG/right_2019_06_27_18_36_37_087.jpg,0,0,0,17.98282
IMG/center_2019_06_27_18_36_37_163.jpg,IMG/left_2019_06_27_18_36_37_163.jpg,IMG/right_2019_06_27_18_36_37_163.jpg,-0.15,0.1525834,0,17.88781
IMG/center_2019_06_27_18_36_37_240.jpg,IMG/left_2019_06_27_18_36_37_240.jpg,IMG/right_2019_06_27_18_36_37_240.jpg,-0.07846856,0,0,17.78397
IMG/center_2019_06_27_18_36_37_314.jpg,IMG/left_2019_06_27_18_36_37_314.jpg,IMG/right_2019_06_27_18_36_37_314.jpg,0,0,0,17.73695
IMG/center_2019_06_27_18_36_37_393.jpg,IMG/left_2019_06_27_18_36_37_393.jpg,IMG/right_2019_06_27_18_36_37_393.jpg,0,0.2345252,0,17.67599
IMG/center_2019_06_27_18_36_37_466.jpg,IMG/left_2019_06_27_18_36_37_466.jpg,IMG/right_2019_06_27_18_36_37_466.jpg,0,0.01499748,0,17.64821
IMG/center_2019_06_27_18_36_37_547.jpg,IMG/left_2019_06_27_18_36_37_547.jpg,IMG/right_2019_06_27_18_36_37_547.jpg,-0.15,0,0,17.4869
IMG/center_2019_06_27_18_36_37_629.jpg,IMG/left_2019_06_27_18_36_37_629.jpg,IMG/right_2019_06_27_18_36_37_629.jpg,-0.08868098,0,0,17.33154
IMG/center_2019_06_27_18_36_37_709.jpg,IMG/left_2019_06_27_18_36_37_709.jpg,IMG/right_2019_06_27_18_36_37_709.jpg,0,0,0,17.19091
IMG/center_2019_06_27_18_36_37_788.jpg,IMG/left_2019_06_27_18_36_37_788.jpg,IMG/right_2019_06_27_18_36_37_788.jpg,0,0.09403253,0,17.1763
IMG/center_2019_06_27_18_36_37_871.jpg,IMG/left_2019_06_27_18_36_37_871.jpg,IMG/right_2019_06_27_18_36_37_871.jpg,0,0,0,17.03679
IMG/center_2019_06_27_18_36_37_957.jpg,IMG/left_2019_06_27_18_36_37_957.jpg,IMG/right_2019_06_27_18_36_37_957.jpg,-0.15,0.176739,0,16.9378
IMG/center_2019_06_27_18_36_38_049.jpg,IMG/left_2019_06_27_18_36_38_049.jpg,IMG/right_2019_06_27_18_36_38_049.jpg,-0.2731168,0.0909512,0,16.97783
IMG/center_2019_06_27_18_36_38_136.jpg,IMG/left_2019_06_27_18_36_38_136.jpg,IMG/right_2019_06_27_18_36_38_136.jpg,-0.01169658,0.08352613,0,16.8445
IMG/center_2019_06_27_18_36_38_222.jpg,IMG/left_2019_06_27_18_36_38_222.jpg,IMG/right_2019_06_27_18_36_38_222.jpg,0,0.00229454,0,16.81252
IMG/center_2019_06_27_18_36_38_305.jpg,IMG/left_2019_06_27_18_36_38_305.jpg,IMG/right_2019_06_27_18_36_38_305.jpg,0,0,0,16.66442
IMG/center_2019_06_27_18_36_38_385.jpg,IMG/left_2019_06_27_18_36_38_385.jpg,IMG/right_2019_06_27_18_36_38_385.jpg,0,0.1608689,0,16.57511
IMG/center_2019_06_27_18_36_38_463.jpg,IMG/left_2019_06_27_18_36_38_463.jpg,IMG/right_2019_06_27_18_36_38_463.jpg,-0.15,0.3945515,0,16.76615
IMG/center_2019_06_27_18_36_38_540.jpg,IMG/left_2019_06_27_18_36_38_540.jpg,IMG/right_2019_06_27_18_36_38_540.jpg,0,0.3126755,0,17.00244
IMG/center_2019_06_27_18_36_38_623.jpg,IMG/left_2019_06_27_18_36_38_623.jpg,IMG/right_2019_06_27_18_36_38_623.jpg,0,0.2253449,0,17.0604
IMG/center_2019_06_27_18_36_38_699.jpg,IMG/left_2019_06_27_18_36_38_699.jpg,IMG/right_2019_06_27_18_36_38_699.jpg,0,0,0,17.00415
IMG/center_2019_06_27_18_36_38_780.jpg,IMG/left_2019_06_27_18_36_38_780.jpg,IMG/right_2019_06_27_18_36_38_780.jpg,0,0.1656511,0,16.94052
IMG/center_2019_06_27_18_36_38_868.jpg,IMG/left_2019_06_27_18_36_38_868.jpg,IMG/right_2019_06_27_18_36_38_868.jpg,0,0.4299867,0,17.12061
IMG/center_2019_06_27_18_36_38_958.jpg,IMG/left_2019_06_27_18_36_38_958.jpg,IMG/right_2019_06_27_18_36_38_958.jpg,0,0.6990566,0,17.54984
IMG/center_2019_06_27_18_36_39_041.jpg,IMG/left_2019_06_27_18_36_39_041.jpg,IMG/right_2019_06_27_18_36_39_041.jpg,0,0.9480121,0,18.40978
IMG/center_2019_06_27_18_36_39_128.jpg,IMG/left_2019_06_27_18_36_39_128.jpg,IMG/right_2019_06_27_18_36_39_128.jpg,0,1,0,19.22859
IMG/center_2019_06_27_18_36_39_214.jpg,IMG/left_2019_06_27_18_36_39_214.jpg,IMG/right_2019_06_27_18_36_39_214.jpg,0,1,0,20.04342
IMG/center_2019_06_27_18_36_39_300.jpg,IMG/left_2019_06_27_18_36_39_300.jpg,IMG/right_2019_06_27_18_36_39_300.jpg,0,1,0,21.05023
IMG/center_2019_06_27_18_36_39_387.jpg,IMG/left_2019_06_27_18_36_39_387.jpg,IMG/right_2019_06_27_18_36_39_387.jpg,-0.15,0.8273587,0,21.75855
IMG/center_2019_06_27_18_36_39_470.jpg,IMG/left_2019_06_27_18_36_39_470.jpg,IMG/right_2019_06_27_18_36_39_470.jpg,-0.08200192,0.7507412,0,22.25297
IMG/center_2019_06_27_18_36_39_556.jpg,IMG/left_2019_06_27_18_36_39_556.jpg,IMG/right_2019_06_27_18_36_39_556.jpg,0,1,0,22.91786
IMG/center_2019_06_27_18_36_39_645.jpg,IMG/left_2019_06_27_18_36_39_645.jpg,IMG/right_2019_06_27_18_36_39_645.jpg,0,0.7338369,0,23.72353
IMG/center_2019_06_27_18_36_39_736.jpg,IMG/left_2019_06_27_18_36_39_736.jpg,IMG/right_2019_06_27_18_36_39_736.jpg,0,1,0,24.36909
IMG/center_2019_06_27_18_36_39_826.jpg,IMG/left_2019_06_27_18_36_39_826.jpg,IMG/right_2019_06_27_18_36_39_826.jpg,0,0.7331467,0,25.16904
IMG/center_2019_06_27_18_36_39_913.jpg,IMG/left_2019_06_27_18_36_39_913.jpg,IMG/right_2019_06_27_18_36_39_913.jpg,0,0.8157523,0,25.64682
IMG/center_2019_06_27_18_36_39_996.jpg,IMG/left_2019_06_27_18_36_39_996.jpg,IMG/right_2019_06_27_18_36_39_996.jpg,0,0.8884058,0,26.33778
IMG/center_2019_06_27_18_36_40_081.jpg,IMG/left_2019_06_27_18_36_40_081.jpg,IMG/right_2019_06_27_18_36_40_081.jpg,0,0.6349571,0,26.96901
IMG/center_2019_06_27_18_36_40_161.jpg,IMG/left_2019_06_27_18_36_40_161.jpg,IMG/right_2019_06_27_18_36_40_161.jpg,-0.2,0.873889,0,27.48859
IMG/center_2019_06_27_18_36_40_236.jpg,IMG/left_2019_06_27_18_36_40_236.jpg,IMG/right_2019_06_27_18_36_40_236.jpg,-0.1651597,0.6480577,0,27.85808
IMG/center_2019_06_27_18_36_40_313.jpg,IMG/left_2019_06_27_18_36_40_313.jpg,IMG/right_2019_06_27_18_36_40_313.jpg,-0.05946856,0.7276149,0,28.22397
IMG/center_2019_06_27_18_36_40_392.jpg,IMG/left_2019_06_27_18_36_40_392.jpg,IMG/right_2019_06_27_18_36_40_392.jpg,-0.1597116,0.8009858,0,28.79664
IMG/center_2019_06_27_18_36_40_471.jpg,IMG/left_2019_06_27_18_36_40_471.jpg,IMG/right_2019_06_27_18_36_40_471.jpg,0,0.5647984,0,29.22988
IMG/center_2019_06_27_18_36_40_552.jpg,IMG/left_2019_06_27_18_36_40_552.jpg,IMG/right_2019_06_27_18_36_40_552.jpg,0,0.6440973,0,29.51262
IMG/center_2019_06_27_18_36_40_627.jpg,IMG/left_2019_06_27_18_36_40_627.jpg,IMG/right_2019_06_27_18_36_40_627.jpg,-0.008555889,0.5678382,0,29.922
IMG/center_2019_06_27_18_36_40_703.jpg,IMG/left_2019_06_27_18_36_40_703.jpg,IMG/right_2019_06_27_18_36_40_703.jpg,0,0.5026906,0,30.0737
IMG/center_2019_06_27_18_36_40_779.jpg,IMG/left_2019_06_27_18_36_40_779.jpg,IMG/right_2019_06_27_18_36_40_779.jpg,0,0.4244659,0,30.04205
IMG/center_2019_06_27_18_36_40_853.jpg,IMG/left_2019_06_27_18_36_40_853.jpg,IMG/right_2019_06_27_18_36_40_853.jpg,0,0.2026393,0,30.00331
IMG/center_2019_06_27_18_36_40_930.jpg,IMG/left_2019_06_27_18_36_40_930.jpg,IMG/right_2019_06_27_18_36_40_930.jpg,0,0.433702,0,30.03716
IMG/center_2019_06_27_18_36_41_009.jpg,IMG/left_2019_06_27_18_36_41_009.jpg,IMG/right_2019_06_27_18_36_41_009.jpg,0,0.197722,0,30.00756
IMG/center_2019_06_27_18_36_41_085.jpg,IMG/left_2019_06_27_18_36_41_085.jpg,IMG/right_2019_06_27_18_36_41_085.jpg,0,0.121377,0,29.8438
IMG/center_2019_06_27_18_36_41_161.jpg,IMG/left_2019_06_27_18_36_41_161.jpg,IMG/right_2019_06_27_18_36_41_161.jpg,0,0.346458,0,29.85055
IMG/center_2019_06_27_18_36_41_238.jpg,IMG/left_2019_06_27_18_36_41_238.jpg,IMG/right_2019_06_27_18_36_41_238.jpg,-0.1,0.1121695,0,29.85077
IMG/center_2019_06_27_18_36_41_316.jpg,IMG/left_2019_06_27_18_36_41_316.jpg,IMG/right_2019_06_27_18_36_41_316.jpg,0,0.3435054,0,29.80311
IMG/center_2019_06_27_18_36_41_393.jpg,IMG/left_2019_06_27_18_36_41_393.jpg,IMG/right_2019_06_27_18_36_41_393.jpg,0,0.2624161,0,29.93349
IMG/center_2019_06_27_18_36_41_469.jpg,IMG/left_2019_06_27_18_36_41_469.jpg,IMG/right_2019_06_27_18_36_41_469.jpg,-0.05,0.3393247,0,29.9243
IMG/center_2019_06_27_18_36_41_540.jpg,IMG/left_2019_06_27_18_36_41_540.jpg,IMG/right_2019_06_27_18_36_41_540.jpg,-0.25,0.5537913,0,30.06668
IMG/center_2019_06_27_18_36_41_612.jpg,IMG/left_2019_06_27_18_36_41_612.jpg,IMG/right_2019_06_27_18_36_41_612.jpg,-0.07413554,0.3376439,0,30.03706
IMG/center_2019_06_27_18_36_41_688.jpg,IMG/left_2019_06_27_18_36_41_688.jpg,IMG/right_2019_06_27_18_36_41_688.jpg,0,0.4233272,0,30.0208
IMG/center_2019_06_27_18_36_41_760.jpg,IMG/left_2019_06_27_18_36_41_760.jpg,IMG/right_2019_06_27_18_36_41_760.jpg,0,0.2085216,0,29.98429
IMG/center_2019_06_27_18_36_41_832.jpg,IMG/left_2019_06_27_18_36_41_832.jpg,IMG/right_2019_06_27_18_36_41_832.jpg,0,0,0,29.89468
IMG/center_2019_06_27_18_36_41_908.jpg,IMG/left_2019_06_27_18_36_41_908.jpg,IMG/right_2019_06_27_18_36_41_908.jpg,-0.05,0.2277031,0,29.75443
IMG/center_2019_06_27_18_36_41_977.jpg,IMG/left_2019_06_27_18_36_41_977.jpg,IMG/right_2019_06_27_18_36_41_977.jpg,-0.005783558,0.1613038,0,29.7588
IMG/center_2019_06_27_18_36_42_052.jpg,IMG/left_2019_06_27_18_36_42_052.jpg,IMG/right_2019_06_27_18_36_42_052.jpg,0,0.0941298,0,29.59161
IMG/center_2019_06_27_18_36_42_128.jpg,IMG/left_2019_06_27_18_36_42_128.jpg,IMG/right_2019_06_27_18_36_42_128.jpg,0,0.321785,0,29.5524
IMG/center_2019_06_27_18_36_42_210.jpg,IMG/left_2019_06_27_18_36_42_210.jpg,IMG/right_2019_06_27_18_36_42_210.jpg,0,0.07666683,0,29.52226
IMG/center_2019_06_27_18_36_42_288.jpg,IMG/left_2019_06_27_18_36_42_288.jpg,IMG/right_2019_06_27_18_36_42_288.jpg,0,0.07937694,0,29.29356
IMG/center_2019_06_27_18_36_42_365.jpg,IMG/left_2019_06_27_18_36_42_365.jpg,IMG/right_2019_06_27_18_36_42_365.jpg,0,0.3114238,0,29.24227
IMG/center_2019_06_27_18_36_42_449.jpg,IMG/left_2019_06_27_18_36_42_449.jpg,IMG/right_2019_06_27_18_36_42_449.jpg,-0.05,0.0598619,0,29.19909
IMG/center_2019_06_27_18_36_42_523.jpg,IMG/left_2019_06_27_18_36_42_523.jpg,IMG/right_2019_06_27_18_36_42_523.jpg,-0.003783703,0.280617,0,29.1376
IMG/center_2019_06_27_18_36_42_596.jpg,IMG/left_2019_06_27_18_36_42_596.jpg,IMG/right_2019_06_27_18_36_42_596.jpg,0,0.0611043,0,29.09889
IMG/center_2019_06_27_18_36_42_671.jpg,IMG/left_2019_06_27_18_36_42_671.jpg,IMG/right_2019_06_27_18_36_42_671.jpg,0,0,0,28.87214
IMG/center_2019_06_27_18_36_42_740.jpg,IMG/left_2019_06_27_18_36_42_740.jpg,IMG/right_2019_06_27_18_36_42_740.jpg,0,0.2076809,0,28.75762
IMG/center_2019_06_27_18_36_42_815.jpg,IMG/left_2019_06_27_18_36_42_815.jpg,IMG/right_2019_06_27_18_36_42_815.jpg,0,0,0,28.66959
IMG/center_2019_06_27_18_36_42_897.jpg,IMG/left_2019_06_27_18_36_42_897.jpg,IMG/right_2019_06_27_18_36_42_897.jpg,0,0.08520555,0,28.43619
IMG/center_2019_06_27_18_36_42_977.jpg,IMG/left_2019_06_27_18_36_42_977.jpg,IMG/right_2019_06_27_18_36_42_977.jpg,0,0,0,28.326
IMG/center_2019_06_27_18_36_43_061.jpg,IMG/left_2019_06_27_18_36_43_061.jpg,IMG/right_2019_06_27_18_36_43_061.jpg,0,0,0,28.03866
IMG/center_2019_06_27_18_36_43_143.jpg,IMG/left_2019_06_27_18_36_43_143.jpg,IMG/right_2019_06_27_18_36_43_143.jpg,-0.15,0.2450459,0,27.94588
IMG/center_2019_06_27_18_36_43_214.jpg,IMG/left_2019_06_27_18_36_43_214.jpg,IMG/right_2019_06_27_18_36_43_214.jpg,-0.1045768,0.02973604,0,27.86918
IMG/center_2019_06_27_18_36_43_287.jpg,IMG/left_2019_06_27_18_36_43_287.jpg,IMG/right_2019_06_27_18_36_43_287.jpg,0,0.07672477,0,27.64595
IMG/center_2019_06_27_18_36_43_375.jpg,IMG/left_2019_06_27_18_36_43_375.jpg,IMG/right_2019_06_27_18_36_43_375.jpg,-0.1,0.05702734,0,27.55853
IMG/center_2019_06_27_18_36_43_442.jpg,IMG/left_2019_06_27_18_36_43_442.jpg,IMG/right_2019_06_27_18_36_43_442.jpg,-0.200439,0,0,27.32053
IMG/center_2019_06_27_18_36_43_513.jpg,IMG/left_2019_06_27_18_36_43_513.jpg,IMG/right_2019_06_27_18_36_43_513.jpg,0,0.2121055,0,27.21942
IMG/center_2019_06_27_18_36_43_596.jpg,IMG/left_2019_06_27_18_36_43_596.jpg,IMG/right_2019_06_27_18_36_43_596.jpg,0,0.1303289,0,27.2458
IMG/center_2019_06_27_18_36_43_680.jpg,IMG/left_2019_06_27_18_36_43_680.jpg,IMG/right_2019_06_27_18_36_43_680.jpg,-0.25,0,0,26.99389
IMG/center_2019_06_27_18_36_43_752.jpg,IMG/left_2019_06_27_18_36_43_752.jpg,IMG/right_2019_06_27_18_36_43_752.jpg,-0.03651595,0,0,26.84784
IMG/center_2019_06_27_18_36_43_826.jpg,IMG/left_2019_06_27_18_36_43_826.jpg,IMG/right_2019_06_27_18_36_43_826.jpg,0,0,0,26.63264
IMG/center_2019_06_27_18_36_43_905.jpg,IMG/left_2019_06_27_18_36_43_905.jpg,IMG/right_2019_06_27_18_36_43_905.jpg,0,0,0,26.41879
IMG/center_2019_06_27_18_36_43_978.jpg,IMG/left_2019_06_27_18_36_43_978.jpg,IMG/right_2019_06_27_18_36_43_978.jpg,0,0,0,26.25978
IMG/center_2019_06_27_18_36_44_055.jpg,IMG/left_2019_06_27_18_36_44_055.jpg,IMG/right_2019_06_27_18_36_44_055.jpg,0,0,0,26.04935
IMG/center_2019_06_27_18_36_44_130.jpg,IMG/left_2019_06_27_18_36_44_130.jpg,IMG/right_2019_06_27_18_36_44_130.jpg,0,0,0,25.84072
IMG/center_2019_06_27_18_36_44_216.jpg,IMG/left_2019_06_27_18_36_44_216.jpg,IMG/right_2019_06_27_18_36_44_216.jpg,0,0.06535792,0,25.63381
IMG/center_2019_06_27_18_36_44_305.jpg,IMG/left_2019_06_27_18_36_44_305.jpg,IMG/right_2019_06_27_18_36_44_305.jpg,0,0,0,25.39445
IMG/center_2019_06_27_18_36_44_374.jpg,IMG/left_2019_06_27_18_36_44_374.jpg,IMG/right_2019_06_27_18_36_44_374.jpg,0,0,0,25.23965
IMG/center_2019_06_27_18_36_44_447.jpg,IMG/left_2019_06_27_18_36_44_447.jpg,IMG/right_2019_06_27_18_36_44_447.jpg,0,0,0,25.03739
IMG/center_2019_06_27_18_36_44_519.jpg,IMG/left_2019_06_27_18_36_44_519.jpg,IMG/right_2019_06_27_18_36_44_519.jpg,0,0,0,24.88667
IMG/center_2019_06_27_18_36_44_587.jpg,IMG/left_2019_06_27_18_36_44_587.jpg,IMG/right_2019_06_27_18_36_44_587.jpg,0,0,0,24.6867
IMG/center_2019_06_27_18_36_44_663.jpg,IMG/left_2019_06_27_18_36_44_663.jpg,IMG/right_2019_06_27_18_36_44_663.jpg,0,0.149688,0,24.53008
IMG/center_2019_06_27_18_36_44_733.jpg,IMG/left_2019_06_27_18_36_44_733.jpg,IMG/right_2019_06_27_18_36_44_733.jpg,0,0,0,24.43916
IMG/center_2019_06_27_18_36_44_806.jpg,IMG/left_2019_06_27_18_36_44_806.jpg,IMG/right_2019_06_27_18_36_44_806.jpg,0,0.07466125,0,24.24086
IMG/center_2019_06_27_18_36_44_879.jpg,IMG/left_2019_06_27_18_36_44_879.jpg,IMG/right_2019_06_27_18_36_44_879.jpg,0,0.2923443,0,24.22464
IMG/center_2019_06_27_18_36_44_951.jpg,IMG/left_2019_06_27_18_36_44_951.jpg,IMG/right_2019_06_27_18_36_44_951.jpg,0,0.509619,0,24.41036
IMG/center_2019_06_27_18_36_45_025.jpg,IMG/left_2019_06_27_18_36_45_025.jpg,IMG/right_2019_06_27_18_36_45_025.jpg,0,0.7313733,0,24.80762
IMG/center_2019_06_27_18_36_45_098.jpg,IMG/left_2019_06_27_18_36_45_098.jpg,IMG/right_2019_06_27_18_36_45_098.jpg,0,0.949218,0,25.26752
IMG/center_2019_06_27_18_36_45_168.jpg,IMG/left_2019_06_27_18_36_45_168.jpg,IMG/right_2019_06_27_18_36_45_168.jpg,0,1,0,26.0268
IMG/center_2019_06_27_18_36_45_245.jpg,IMG/left_2019_06_27_18_36_45_245.jpg,IMG/right_2019_06_27_18_36_45_245.jpg,0,1,0,26.78435
IMG/center_2019_06_27_18_36_45_323.jpg,IMG/left_2019_06_27_18_36_45_323.jpg,IMG/right_2019_06_27_18_36_45_323.jpg,0,1,0,27.5362
IMG/center_2019_06_27_18_36_45_397.jpg,IMG/left_2019_06_27_18_36_45_397.jpg,IMG/right_2019_06_27_18_36_45_397.jpg,0,1,0,28.09615
IMG/center_2019_06_27_18_36_45_475.jpg,IMG/left_2019_06_27_18_36_45_475.jpg,IMG/right_2019_06_27_18_36_45_475.jpg,0,1,0,28.59363
